[s],CH1[V]
4.2538E-04,4.938E+00
4.2638E-04,4.978E+00
4.2739E-04,4.978E+00
4.2840E-04,4.938E+00
4.2941E-04,4.938E+00
4.3042E-04,4.938E+00
4.3142E-04,4.938E+00
4.3243E-04,4.938E+00
4.3344E-04,4.938E+00
4.3445E-04,4.938E+00
4.3546E-04,4.938E+00
4.3646E-04,4.938E+00
4.3747E-04,4.938E+00
4.3848E-04,4.938E+00
4.3949E-04,4.938E+00
4.4050E-04,4.938E+00
4.4150E-04,4.938E+00
4.4251E-04,4.938E+00
4.4352E-04,4.938E+00
4.4453E-04,4.938E+00
4.4554E-04,4.978E+00
4.4654E-04,4.978E+00
4.4755E-04,4.938E+00
4.4856E-04,4.978E+00
4.4957E-04,4.938E+00
4.5058E-04,4.938E+00
4.5158E-04,4.938E+00
4.5259E-04,4.938E+00
4.5360E-04,4.938E+00
4.5461E-04,4.938E+00
4.5562E-04,4.938E+00
4.5662E-04,4.938E+00
4.5763E-04,4.938E+00
4.5864E-04,4.938E+00
4.5965E-04,4.938E+00
4.6066E-04,4.938E+00
4.6166E-04,4.938E+00
4.6267E-04,4.938E+00
4.6368E-04,4.938E+00
4.6469E-04,4.938E+00
4.6570E-04,4.938E+00
4.6670E-04,4.938E+00
4.6771E-04,4.978E+00
4.6872E-04,4.938E+00
4.6973E-04,4.938E+00
4.7074E-04,4.978E+00
4.7174E-04,4.938E+00
4.7275E-04,4.978E+00
4.7376E-04,4.938E+00
4.7477E-04,4.938E+00
4.7578E-04,4.938E+00
4.7678E-04,4.938E+00
4.7779E-04,4.938E+00
4.7880E-04,4.978E+00
4.7981E-04,4.978E+00
4.8082E-04,4.978E+00
4.8182E-04,4.938E+00
4.8283E-04,4.978E+00
4.8384E-04,4.938E+00
4.8485E-04,4.978E+00
4.8586E-04,4.978E+00
4.8686E-04,4.938E+00
4.8787E-04,4.938E+00
4.8888E-04,4.978E+00
4.8989E-04,4.938E+00
4.9090E-04,4.938E+00
4.9190E-04,4.938E+00
4.9291E-04,4.938E+00
4.9392E-04,4.938E+00
4.9493E-04,4.938E+00
4.9594E-04,4.978E+00
4.9694E-04,4.938E+00
4.9795E-04,4.978E+00
4.9896E-04,4.978E+00
4.9997E-04,4.938E+00
5.0098E-04,4.938E+00
5.0198E-04,4.938E+00
5.0299E-04,4.938E+00
5.0400E-04,4.938E+00
5.0501E-04,4.938E+00
5.0602E-04,4.978E+00
5.0702E-04,4.978E+00
5.0803E-04,4.978E+00
5.0904E-04,4.938E+00
5.1005E-04,4.938E+00
5.1106E-04,4.938E+00
5.1206E-04,4.938E+00
5.1307E-04,4.938E+00
5.1408E-04,4.938E+00
5.1509E-04,4.938E+00
5.1610E-04,4.978E+00
5.1710E-04,4.938E+00
5.1811E-04,4.938E+00
5.1912E-04,4.978E+00
5.2013E-04,4.938E+00
5.2114E-04,4.978E+00
5.2214E-04,4.938E+00
5.2315E-04,4.978E+00
5.2416E-04,4.938E+00
5.2517E-04,4.938E+00
5.2618E-04,4.978E+00
5.2718E-04,4.938E+00
5.2819E-04,4.978E+00
5.2920E-04,4.938E+00
5.3021E-04,4.938E+00
5.3122E-04,4.978E+00
5.3222E-04,4.978E+00
5.3323E-04,4.938E+00
5.3424E-04,4.978E+00
5.3525E-04,4.978E+00
5.3626E-04,4.938E+00
5.3726E-04,4.938E+00
5.3827E-04,4.938E+00
5.3928E-04,4.938E+00
5.4029E-04,4.938E+00
5.4130E-04,4.938E+00
5.4230E-04,4.938E+00
5.4331E-04,4.978E+00
5.4432E-04,4.938E+00
5.4533E-04,4.978E+00
5.4634E-04,4.938E+00
5.4734E-04,4.938E+00
5.4835E-04,4.938E+00
5.4936E-04,4.938E+00
5.5037E-04,4.938E+00
5.5138E-04,4.938E+00
5.5238E-04,4.938E+00
5.5339E-04,4.938E+00
5.5440E-04,4.938E+00
5.5541E-04,4.978E+00
5.5642E-04,4.938E+00
5.5742E-04,4.938E+00
5.5843E-04,4.938E+00
5.5944E-04,4.978E+00
5.6045E-04,4.938E+00
5.6146E-04,4.938E+00
5.6246E-04,4.938E+00
5.6347E-04,4.938E+00
5.6448E-04,4.938E+00
5.6549E-04,4.938E+00
5.6650E-04,4.938E+00
5.6750E-04,4.938E+00
5.6851E-04,4.938E+00
5.6952E-04,4.938E+00
5.7053E-04,4.938E+00
5.7154E-04,4.978E+00
5.7254E-04,4.938E+00
5.7355E-04,4.938E+00
5.7456E-04,4.938E+00
5.7557E-04,4.938E+00
5.7658E-04,4.978E+00
5.7758E-04,4.938E+00
5.7859E-04,4.938E+00
5.7960E-04,4.978E+00
5.8061E-04,4.938E+00
5.8162E-04,4.938E+00
5.8262E-04,4.938E+00
5.8363E-04,4.938E+00
5.8464E-04,4.938E+00
5.8565E-04,4.978E+00
5.8666E-04,4.938E+00
5.8766E-04,4.938E+00
5.8867E-04,4.938E+00
5.8968E-04,4.938E+00
5.9069E-04,4.938E+00
5.9170E-04,4.938E+00
5.9270E-04,4.938E+00
5.9371E-04,4.938E+00
5.9472E-04,4.978E+00
5.9573E-04,4.978E+00
5.9674E-04,4.938E+00
5.9774E-04,4.938E+00
5.9875E-04,4.938E+00
5.9976E-04,4.938E+00
6.0077E-04,4.938E+00
6.0178E-04,4.978E+00
6.0278E-04,4.938E+00
6.0379E-04,4.938E+00
6.0480E-04,4.978E+00
6.0581E-04,4.938E+00
6.0682E-04,4.938E+00
6.0782E-04,4.938E+00
6.0883E-04,4.938E+00
6.0984E-04,4.938E+00
6.1085E-04,4.938E+00
6.1186E-04,4.938E+00
6.1286E-04,4.938E+00
6.1387E-04,4.978E+00
6.1488E-04,4.978E+00
6.1589E-04,4.938E+00
6.1690E-04,4.938E+00
6.1790E-04,4.938E+00
6.1891E-04,4.938E+00
6.1992E-04,4.978E+00
6.2093E-04,4.938E+00
6.2194E-04,4.938E+00
6.2294E-04,4.938E+00
6.2395E-04,4.938E+00
6.2496E-04,4.938E+00
6.2597E-04,4.938E+00
6.2698E-04,4.978E+00
6.2798E-04,4.938E+00
6.2899E-04,4.938E+00
6.3000E-04,4.938E+00
6.3101E-04,4.978E+00
6.3202E-04,4.938E+00
6.3302E-04,4.938E+00
6.3403E-04,4.938E+00
6.3504E-04,4.978E+00
6.3605E-04,4.938E+00
6.3706E-04,4.938E+00
6.3806E-04,4.938E+00
6.3907E-04,4.938E+00
6.4008E-04,4.938E+00
6.4109E-04,4.938E+00
6.4210E-04,4.938E+00
6.4310E-04,4.938E+00
6.4411E-04,4.978E+00
6.4512E-04,4.938E+00
6.4613E-04,4.938E+00
6.4714E-04,4.938E+00
6.4814E-04,4.938E+00
6.4915E-04,4.938E+00
6.5016E-04,4.938E+00
6.5117E-04,4.978E+00
6.5218E-04,4.978E+00
6.5318E-04,4.978E+00
6.5419E-04,4.938E+00
6.5520E-04,4.938E+00
6.5621E-04,4.938E+00
6.5722E-04,4.938E+00
6.5822E-04,4.978E+00
6.5923E-04,4.938E+00
6.6024E-04,4.938E+00
6.6125E-04,4.938E+00
6.6226E-04,4.938E+00
6.6326E-04,4.938E+00
6.6427E-04,4.938E+00
6.6528E-04,4.978E+00
6.6629E-04,4.938E+00
6.6730E-04,4.938E+00
6.6830E-04,4.938E+00
6.6931E-04,4.978E+00
6.7032E-04,4.938E+00
6.7133E-04,4.938E+00
6.7234E-04,4.938E+00
6.7334E-04,4.938E+00
6.7435E-04,4.938E+00
6.7536E-04,4.938E+00
6.7637E-04,4.938E+00
6.7738E-04,4.938E+00
6.7838E-04,4.938E+00
6.7939E-04,4.938E+00
6.8040E-04,4.978E+00
6.8141E-04,4.938E+00
6.8242E-04,4.938E+00
6.8342E-04,4.938E+00
6.8443E-04,4.938E+00
6.8544E-04,4.938E+00
6.8645E-04,4.938E+00
6.8746E-04,4.938E+00
6.8846E-04,4.938E+00
6.8947E-04,4.978E+00
6.9048E-04,4.938E+00
6.9149E-04,4.938E+00
6.9250E-04,4.938E+00
6.9350E-04,4.978E+00
6.9451E-04,4.938E+00
6.9552E-04,4.978E+00
6.9653E-04,4.938E+00
6.9754E-04,4.938E+00
6.9854E-04,4.938E+00
6.9955E-04,4.938E+00
7.0056E-04,4.938E+00
7.0157E-04,4.938E+00
7.0258E-04,4.938E+00
7.0358E-04,4.938E+00
7.0459E-04,4.938E+00
7.0560E-04,4.938E+00
7.0661E-04,4.938E+00
7.0762E-04,4.938E+00
7.0862E-04,4.938E+00
7.0963E-04,4.938E+00
7.1064E-04,4.938E+00
7.1165E-04,4.978E+00
7.1266E-04,4.938E+00
7.1366E-04,4.938E+00
7.1467E-04,4.978E+00
7.1568E-04,4.938E+00
7.1669E-04,4.938E+00
7.1770E-04,4.938E+00
7.1870E-04,4.938E+00
7.1971E-04,4.938E+00
7.2072E-04,4.938E+00
7.2173E-04,4.938E+00
7.2274E-04,4.938E+00
7.2374E-04,4.938E+00
7.2475E-04,4.938E+00
7.2576E-04,4.938E+00
7.2677E-04,4.938E+00
7.2778E-04,4.978E+00
7.2878E-04,4.938E+00
7.2979E-04,4.978E+00
7.3080E-04,4.938E+00
7.3181E-04,4.938E+00
7.3282E-04,4.938E+00
7.3382E-04,4.938E+00
7.3483E-04,4.938E+00
7.3584E-04,4.938E+00
7.3685E-04,4.938E+00
7.3786E-04,4.938E+00
7.3886E-04,4.978E+00
7.3987E-04,4.938E+00
7.4088E-04,4.938E+00
7.4189E-04,4.938E+00
7.4290E-04,4.938E+00
7.4390E-04,4.938E+00
7.4491E-04,4.938E+00
7.4592E-04,4.938E+00
7.4693E-04,4.938E+00
7.4794E-04,4.938E+00
7.4894E-04,4.938E+00
7.4995E-04,4.938E+00
7.5096E-04,4.938E+00
7.5197E-04,4.938E+00
7.5298E-04,4.938E+00
7.5398E-04,4.938E+00
7.5499E-04,4.938E+00
7.5600E-04,4.938E+00
7.5701E-04,4.938E+00
7.5802E-04,4.938E+00
7.5902E-04,4.938E+00
7.6003E-04,4.938E+00
7.6104E-04,4.938E+00
7.6205E-04,4.938E+00
7.6306E-04,4.938E+00
7.6406E-04,4.938E+00
7.6507E-04,4.938E+00
7.6608E-04,4.938E+00
7.6709E-04,4.938E+00
7.6810E-04,4.978E+00
7.6910E-04,4.938E+00
7.7011E-04,4.938E+00
7.7112E-04,4.938E+00
7.7213E-04,4.938E+00
7.7314E-04,4.938E+00
7.7414E-04,4.938E+00
7.7515E-04,4.978E+00
7.7616E-04,4.978E+00
7.7717E-04,4.938E+00
7.7818E-04,4.938E+00
7.7918E-04,4.978E+00
7.8019E-04,4.938E+00
7.8120E-04,4.938E+00
7.8221E-04,4.938E+00
7.8322E-04,4.938E+00
7.8422E-04,4.938E+00
7.8523E-04,4.938E+00
7.8624E-04,4.938E+00
7.8725E-04,4.938E+00
7.8826E-04,4.938E+00
7.8926E-04,4.938E+00
7.9027E-04,4.938E+00
7.9128E-04,4.938E+00
7.9229E-04,4.938E+00
7.9330E-04,4.938E+00
7.9430E-04,4.938E+00
7.9531E-04,4.938E+00
7.9632E-04,4.938E+00
7.9733E-04,4.978E+00
7.9834E-04,4.938E+00
7.9934E-04,4.938E+00
8.0035E-04,4.938E+00
8.0136E-04,4.938E+00
8.0237E-04,4.938E+00
8.0338E-04,4.938E+00
8.0438E-04,4.938E+00
8.0539E-04,4.978E+00
8.0640E-04,4.938E+00
8.0741E-04,4.938E+00
8.0842E-04,4.938E+00
8.0942E-04,4.938E+00
8.1043E-04,4.978E+00
8.1144E-04,4.938E+00
8.1245E-04,4.978E+00
8.1346E-04,4.938E+00
8.1446E-04,4.938E+00
8.1547E-04,4.978E+00
8.1648E-04,4.938E+00
8.1749E-04,4.938E+00
8.1850E-04,4.938E+00
8.1950E-04,4.938E+00
8.2051E-04,4.938E+00
8.2152E-04,4.938E+00
8.2253E-04,4.938E+00
8.2354E-04,4.938E+00
8.2454E-04,4.978E+00
8.2555E-04,4.938E+00
8.2656E-04,4.938E+00
8.2757E-04,4.938E+00
8.2858E-04,4.978E+00
8.2958E-04,4.938E+00
8.3059E-04,4.938E+00
8.3160E-04,4.938E+00
8.3261E-04,4.938E+00
8.3362E-04,4.938E+00
8.3462E-04,4.978E+00
8.3563E-04,4.938E+00
8.3664E-04,4.938E+00
8.3765E-04,4.978E+00
8.3866E-04,4.938E+00
8.3966E-04,4.938E+00
8.4067E-04,4.938E+00
8.4168E-04,4.938E+00
8.4269E-04,4.938E+00
8.4370E-04,4.938E+00
8.4470E-04,4.938E+00
8.4571E-04,4.938E+00
8.4672E-04,4.978E+00
8.4773E-04,4.938E+00
8.4874E-04,4.978E+00
8.4974E-04,4.978E+00
8.5075E-04,4.938E+00
8.5176E-04,4.938E+00
8.5277E-04,4.938E+00
8.5378E-04,4.938E+00
8.5478E-04,4.938E+00
8.5579E-04,4.938E+00
8.5680E-04,4.938E+00
8.5781E-04,4.938E+00
8.5882E-04,4.978E+00
8.5982E-04,4.938E+00
8.6083E-04,4.938E+00
8.6184E-04,4.938E+00
8.6285E-04,4.938E+00
8.6386E-04,4.978E+00
8.6486E-04,4.938E+00
8.6587E-04,4.938E+00
8.6688E-04,4.938E+00
8.6789E-04,4.978E+00
8.6890E-04,4.938E+00
8.6990E-04,4.938E+00
8.7091E-04,4.938E+00
8.7192E-04,4.938E+00
8.7293E-04,4.938E+00
8.7394E-04,4.978E+00
8.7494E-04,4.938E+00
8.7595E-04,4.978E+00
8.7696E-04,4.938E+00
8.7797E-04,4.978E+00
8.7898E-04,4.938E+00
8.7998E-04,4.938E+00
8.8099E-04,4.938E+00
8.8200E-04,4.938E+00
8.8301E-04,4.938E+00
8.8402E-04,4.938E+00
8.8502E-04,4.938E+00
8.8603E-04,4.938E+00
8.8704E-04,4.938E+00
8.8805E-04,4.938E+00
8.8906E-04,4.938E+00
8.9006E-04,4.938E+00
8.9107E-04,4.938E+00
8.9208E-04,4.938E+00
8.9309E-04,4.938E+00
8.9410E-04,4.938E+00
8.9510E-04,4.938E+00
8.9611E-04,4.938E+00
8.9712E-04,4.938E+00
8.9813E-04,4.938E+00
8.9914E-04,4.938E+00
9.0014E-04,4.938E+00
9.0115E-04,4.938E+00
9.0216E-04,4.938E+00
9.0317E-04,4.938E+00
9.0418E-04,4.938E+00
9.0518E-04,4.938E+00
9.0619E-04,4.938E+00
9.0720E-04,4.938E+00
9.0821E-04,4.938E+00
9.0922E-04,4.938E+00
9.1022E-04,4.978E+00
9.1123E-04,4.938E+00
9.1224E-04,4.938E+00
9.1325E-04,4.938E+00
9.1426E-04,4.938E+00
9.1526E-04,4.938E+00
9.1627E-04,4.978E+00
9.1728E-04,4.978E+00
9.1829E-04,4.938E+00
9.1930E-04,4.938E+00
9.2030E-04,4.938E+00
9.2131E-04,4.938E+00
9.2232E-04,4.978E+00
9.2333E-04,4.938E+00
9.2434E-04,4.938E+00
9.2534E-04,4.978E+00
9.2635E-04,4.938E+00
9.2736E-04,4.938E+00
9.2837E-04,4.978E+00
9.2938E-04,4.938E+00
9.3038E-04,4.938E+00
9.3139E-04,4.938E+00
9.3240E-04,4.938E+00
9.3341E-04,4.938E+00
9.3442E-04,4.938E+00
9.3542E-04,4.938E+00
9.3643E-04,4.938E+00
9.3744E-04,4.938E+00
9.3845E-04,4.978E+00
9.3946E-04,4.938E+00
9.4046E-04,4.938E+00
9.4147E-04,4.938E+00
9.4248E-04,4.938E+00
9.4349E-04,4.938E+00
9.4450E-04,4.938E+00
9.4550E-04,4.938E+00
9.4651E-04,4.938E+00
9.4752E-04,4.938E+00
9.4853E-04,4.938E+00
9.4954E-04,4.938E+00
9.5054E-04,4.938E+00
9.5155E-04,4.938E+00
9.5256E-04,4.938E+00
9.5357E-04,4.938E+00
9.5458E-04,4.938E+00
9.5558E-04,4.938E+00
9.5659E-04,4.938E+00
9.5760E-04,4.978E+00
9.5861E-04,4.938E+00
9.5962E-04,4.938E+00
9.6062E-04,4.938E+00
9.6163E-04,4.938E+00
9.6264E-04,4.938E+00
9.6365E-04,4.978E+00
9.6466E-04,4.938E+00
9.6566E-04,4.938E+00
9.6667E-04,4.938E+00
9.6768E-04,4.978E+00
9.6869E-04,4.938E+00
9.6970E-04,4.938E+00
9.7070E-04,4.938E+00
9.7171E-04,4.978E+00
9.7272E-04,4.938E+00
9.7373E-04,4.938E+00
9.7474E-04,4.938E+00
9.7574E-04,4.938E+00
9.7675E-04,4.938E+00
9.7776E-04,4.978E+00
9.7877E-04,4.938E+00
9.7978E-04,4.938E+00
9.8078E-04,4.938E+00
9.8179E-04,4.938E+00
9.8280E-04,4.938E+00
9.8381E-04,4.938E+00
9.8482E-04,4.938E+00
9.8582E-04,4.938E+00
9.8683E-04,4.978E+00
9.8784E-04,4.938E+00
9.8885E-04,4.938E+00
9.8986E-04,4.938E+00
9.9086E-04,4.938E+00
9.9187E-04,4.938E+00
9.9288E-04,4.938E+00
9.9389E-04,4.938E+00
9.9490E-04,4.938E+00
9.9590E-04,4.938E+00
9.9691E-04,4.938E+00
9.9792E-04,4.938E+00
9.9893E-04,4.938E+00
9.9994E-04,4.938E+00
1.0009E-03,4.938E+00
1.0020E-03,4.938E+00
1.0030E-03,4.938E+00
1.0040E-03,4.938E+00
1.0050E-03,-2.217E-02
1.0060E-03,-2.217E-02
1.0070E-03,-2.217E-02
1.0080E-03,1.783E-02
1.0090E-03,-2.217E-02
1.0100E-03,1.783E-02
1.0110E-03,-2.217E-02
1.0120E-03,-2.217E-02
1.0130E-03,1.783E-02
1.0140E-03,1.783E-02
1.0151E-03,-2.217E-02
1.0161E-03,-2.217E-02
1.0171E-03,-2.217E-02
1.0181E-03,-2.217E-02
1.0191E-03,-2.217E-02
1.0201E-03,-2.217E-02
1.0211E-03,-2.217E-02
1.0221E-03,-2.217E-02
1.0231E-03,-2.217E-02
1.0241E-03,-2.217E-02
1.0251E-03,-2.217E-02
1.0261E-03,-2.217E-02
1.0272E-03,-2.217E-02
1.0282E-03,-2.217E-02
1.0292E-03,-2.217E-02
1.0302E-03,-2.217E-02
1.0312E-03,-2.217E-02
1.0322E-03,-2.217E-02
1.0332E-03,-2.217E-02
1.0342E-03,-2.217E-02
1.0352E-03,-2.217E-02
1.0362E-03,-2.217E-02
1.0372E-03,-2.217E-02
1.0382E-03,-2.217E-02
1.0392E-03,-2.217E-02
1.0403E-03,-2.217E-02
1.0413E-03,-2.217E-02
1.0423E-03,-2.217E-02
1.0433E-03,-2.217E-02
1.0443E-03,-2.217E-02
1.0453E-03,-2.217E-02
1.0463E-03,-2.217E-02
1.0473E-03,-2.217E-02
1.0483E-03,-2.217E-02
1.0493E-03,-2.217E-02
1.0503E-03,-2.217E-02
1.0513E-03,-2.217E-02
1.0524E-03,-2.217E-02
1.0534E-03,-2.217E-02
1.0544E-03,-2.217E-02
1.0554E-03,-2.217E-02
1.0564E-03,-2.217E-02
1.0574E-03,-2.217E-02
1.0584E-03,-6.217E-02
1.0594E-03,-2.217E-02
1.0604E-03,-2.217E-02
1.0614E-03,-2.217E-02
1.0624E-03,-2.217E-02
1.0634E-03,-2.217E-02
1.0644E-03,-2.217E-02
1.0655E-03,-2.217E-02
1.0665E-03,-2.217E-02
1.0675E-03,-2.217E-02
1.0685E-03,-2.217E-02
1.0695E-03,-2.217E-02
1.0705E-03,-2.217E-02
1.0715E-03,-2.217E-02
1.0725E-03,-2.217E-02
1.0735E-03,-6.217E-02
1.0745E-03,-2.217E-02
1.0755E-03,-2.217E-02
1.0765E-03,-6.217E-02
1.0776E-03,-2.217E-02
1.0786E-03,-2.217E-02
1.0796E-03,-6.217E-02
1.0806E-03,-2.217E-02
1.0816E-03,-2.217E-02
1.0826E-03,-2.217E-02
1.0836E-03,-2.217E-02
1.0846E-03,-2.217E-02
1.0856E-03,-2.217E-02
1.0866E-03,-2.217E-02
1.0876E-03,-2.217E-02
1.0886E-03,-6.217E-02
1.0896E-03,-2.217E-02
1.0907E-03,-2.217E-02
1.0917E-03,-2.217E-02
1.0927E-03,-2.217E-02
1.0937E-03,-2.217E-02
1.0947E-03,-6.217E-02
1.0957E-03,-2.217E-02
1.0967E-03,-2.217E-02
1.0977E-03,-2.217E-02
1.0987E-03,-2.217E-02
1.0997E-03,-2.217E-02
1.1007E-03,-2.217E-02
1.1017E-03,-2.217E-02
1.1028E-03,-2.217E-02
1.1038E-03,-6.217E-02
1.1048E-03,-2.217E-02
1.1058E-03,-2.217E-02
1.1068E-03,-2.217E-02
1.1078E-03,-2.217E-02
1.1088E-03,-2.217E-02
1.1098E-03,-6.217E-02
1.1108E-03,-6.217E-02
1.1118E-03,-2.217E-02
1.1128E-03,-2.217E-02
1.1138E-03,-2.217E-02
1.1148E-03,-2.217E-02
1.1159E-03,-6.217E-02
1.1169E-03,-2.217E-02
1.1179E-03,-2.217E-02
1.1189E-03,-6.217E-02
1.1199E-03,-2.217E-02
1.1209E-03,-6.217E-02
1.1219E-03,-2.217E-02
1.1229E-03,-6.217E-02
1.1239E-03,-2.217E-02
1.1249E-03,-6.217E-02
1.1259E-03,-2.217E-02
1.1269E-03,-2.217E-02
1.1280E-03,-2.217E-02
1.1290E-03,-6.217E-02
1.1300E-03,-2.217E-02
1.1310E-03,-2.217E-02
1.1320E-03,-2.217E-02
1.1330E-03,-2.217E-02
1.1340E-03,-2.217E-02
1.1350E-03,-2.217E-02
1.1360E-03,-2.217E-02
1.1370E-03,-2.217E-02
1.1380E-03,-6.217E-02
1.1390E-03,-2.217E-02
1.1400E-03,-2.217E-02
1.1411E-03,-2.217E-02
1.1421E-03,-2.217E-02
1.1431E-03,-2.217E-02
1.1441E-03,-2.217E-02
1.1451E-03,-2.217E-02
1.1461E-03,-2.217E-02
1.1471E-03,-2.217E-02
1.1481E-03,-2.217E-02
1.1491E-03,-2.217E-02
1.1501E-03,-2.217E-02
1.1511E-03,-2.217E-02
1.1521E-03,-2.217E-02
1.1532E-03,-2.217E-02
1.1542E-03,-2.217E-02
1.1552E-03,-2.217E-02
1.1562E-03,-2.217E-02
1.1572E-03,-2.217E-02
1.1582E-03,-2.217E-02
1.1592E-03,-6.217E-02
1.1602E-03,-6.217E-02
1.1612E-03,-2.217E-02
1.1622E-03,-2.217E-02
1.1632E-03,-2.217E-02
1.1642E-03,-2.217E-02
1.1652E-03,-6.217E-02
1.1663E-03,-2.217E-02
1.1673E-03,-2.217E-02
1.1683E-03,-2.217E-02
1.1693E-03,-2.217E-02
1.1703E-03,-2.217E-02
1.1713E-03,-2.217E-02
1.1723E-03,-2.217E-02
1.1733E-03,-2.217E-02
1.1743E-03,-2.217E-02
1.1753E-03,-2.217E-02
1.1763E-03,-2.217E-02
1.1773E-03,-6.217E-02
1.1784E-03,-2.217E-02
1.1794E-03,-2.217E-02
1.1804E-03,-2.217E-02
1.1814E-03,-2.217E-02
1.1824E-03,-2.217E-02
1.1834E-03,-2.217E-02
1.1844E-03,-2.217E-02
1.1854E-03,-2.217E-02
1.1864E-03,-2.217E-02
1.1874E-03,-6.217E-02
1.1884E-03,-2.217E-02
1.1894E-03,-2.217E-02
1.1904E-03,-2.217E-02
1.1915E-03,-2.217E-02
1.1925E-03,-6.217E-02
1.1935E-03,-2.217E-02
1.1945E-03,-2.217E-02
1.1955E-03,-6.217E-02
1.1965E-03,-2.217E-02
1.1975E-03,-2.217E-02
1.1985E-03,-2.217E-02
1.1995E-03,-2.217E-02
1.2005E-03,-6.217E-02
1.2015E-03,-2.217E-02
1.2025E-03,-6.217E-02
1.2036E-03,-2.217E-02
1.2046E-03,-2.217E-02
1.2056E-03,-6.217E-02
1.2066E-03,-2.217E-02
1.2076E-03,-2.217E-02
1.2086E-03,-2.217E-02
1.2096E-03,-2.217E-02
1.2106E-03,-2.217E-02
1.2116E-03,-6.217E-02
1.2126E-03,-2.217E-02
1.2136E-03,-2.217E-02
1.2146E-03,-2.217E-02
1.2156E-03,-2.217E-02
1.2167E-03,-2.217E-02
1.2177E-03,-6.217E-02
1.2187E-03,-2.217E-02
1.2197E-03,-2.217E-02
1.2207E-03,-2.217E-02
1.2217E-03,-2.217E-02
1.2227E-03,-2.217E-02
1.2237E-03,-2.217E-02
1.2247E-03,-2.217E-02
1.2257E-03,-6.217E-02
1.2267E-03,-2.217E-02
1.2277E-03,-2.217E-02
1.2288E-03,-2.217E-02
1.2298E-03,-2.217E-02
1.2308E-03,-2.217E-02
1.2318E-03,-6.217E-02
1.2328E-03,-6.217E-02
1.2338E-03,-2.217E-02
1.2348E-03,-6.217E-02
1.2358E-03,-2.217E-02
1.2368E-03,-6.217E-02
1.2378E-03,-2.217E-02
1.2388E-03,-6.217E-02
1.2398E-03,-2.217E-02
1.2408E-03,-6.217E-02
1.2419E-03,-2.217E-02
1.2429E-03,-2.217E-02
1.2439E-03,-2.217E-02
1.2449E-03,-2.217E-02
1.2459E-03,-2.217E-02
1.2469E-03,-2.217E-02
1.2479E-03,-2.217E-02
1.2489E-03,-2.217E-02
1.2499E-03,-2.217E-02
1.2509E-03,-2.217E-02
1.2519E-03,-2.217E-02
1.2529E-03,-2.217E-02
1.2540E-03,-2.217E-02
1.2550E-03,-2.217E-02
1.2560E-03,-2.217E-02
1.2570E-03,-6.217E-02
1.2580E-03,-2.217E-02
1.2590E-03,-2.217E-02
1.2600E-03,-2.217E-02
1.2610E-03,-6.217E-02
1.2620E-03,-2.217E-02
1.2630E-03,-2.217E-02
1.2640E-03,-2.217E-02
1.2650E-03,-2.217E-02
1.2660E-03,-2.217E-02
1.2671E-03,-2.217E-02
1.2681E-03,-2.217E-02
1.2691E-03,-2.217E-02
1.2701E-03,-6.217E-02
1.2711E-03,-6.217E-02
1.2721E-03,-2.217E-02
1.2731E-03,-2.217E-02
1.2741E-03,-2.217E-02
1.2751E-03,-2.217E-02
1.2761E-03,-2.217E-02
1.2771E-03,-2.217E-02
1.2781E-03,-2.217E-02
1.2792E-03,-2.217E-02
1.2802E-03,-2.217E-02
1.2812E-03,-6.217E-02
1.2822E-03,-2.217E-02
1.2832E-03,-2.217E-02
1.2842E-03,-6.217E-02
1.2852E-03,-6.217E-02
1.2862E-03,-2.217E-02
1.2872E-03,-2.217E-02
1.2882E-03,-2.217E-02
1.2892E-03,-2.217E-02
1.2902E-03,-2.217E-02
1.2912E-03,-2.217E-02
1.2923E-03,-2.217E-02
1.2933E-03,-2.217E-02
1.2943E-03,-2.217E-02
1.2953E-03,-2.217E-02
1.2963E-03,-2.217E-02
1.2973E-03,-2.217E-02
1.2983E-03,-2.217E-02
1.2993E-03,-2.217E-02
1.3003E-03,-6.217E-02
1.3013E-03,-2.217E-02
1.3023E-03,-6.217E-02
1.3033E-03,-2.217E-02
1.3044E-03,-2.217E-02
1.3054E-03,-6.217E-02
1.3064E-03,-6.217E-02
1.3074E-03,-2.217E-02
1.3084E-03,-2.217E-02
1.3094E-03,-2.217E-02
1.3104E-03,-6.217E-02
1.3114E-03,-2.217E-02
1.3124E-03,-2.217E-02
1.3134E-03,-2.217E-02
1.3144E-03,-2.217E-02
1.3154E-03,-6.217E-02
1.3164E-03,-2.217E-02
1.3175E-03,-6.217E-02
1.3185E-03,-2.217E-02
1.3195E-03,-2.217E-02
1.3205E-03,-6.217E-02
1.3215E-03,-6.217E-02
1.3225E-03,-2.217E-02
1.3235E-03,-2.217E-02
1.3245E-03,-6.217E-02
1.3255E-03,-2.217E-02
1.3265E-03,-2.217E-02
1.3275E-03,-6.217E-02
1.3285E-03,-2.217E-02
1.3296E-03,-2.217E-02
1.3306E-03,-2.217E-02
1.3316E-03,-2.217E-02
1.3326E-03,-2.217E-02
1.3336E-03,-2.217E-02
1.3346E-03,-2.217E-02
1.3356E-03,-6.217E-02
1.3366E-03,-2.217E-02
1.3376E-03,-2.217E-02
1.3386E-03,-6.217E-02
1.3396E-03,-2.217E-02
1.3406E-03,-2.217E-02
1.3416E-03,-2.217E-02
